Título;Link fixo;Data de publicação;Instituições;Fonte;Data de acesso à fonte;Suporte;Duração/Tamanho;Local de Publicação;Idiomas;Resumo;Itens relacionados;Temas;Dimensões;Palavras-chave - Termos do vocabulário controlado;Direitos autorais - Tipo;Temas e termos do vocabulário controlado;Localizações;Datas;Seção do Observatório;Detalhes da Catalogação;id
Programa de Assistência Estudantil e sua contribuição para programa de ação afirmativa;tf-programa-de-assistencia-estudantil-e-sua-contribuicao-para-programa-de-acao-afirmativa;01/01/2023 00:00;Relação:Editora,Instituição:#5e06d847-42ed-44e2-b9a9-93efeb7cc416;https://www2.ifrn.edu.br/ojs/index.php/RBEPT/article/view/12430/3597;24/07/2024 12:00;9293d806-8419-4127-b442-6437549105e5;18 páginas;5aa44053-d7c7-45a7-89a3-4b6bf66b0427;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Esta pesquisa tem por objetivo analisar as contribuições do Programa de Assistência Estudantil para permanência dos estudantes no Curso Técnico Integrado de Agropecuária do Instituto Federal de Minas Gerais, Campus São João Evangelista, ingressantes nos anos de 2013 e 2014 pelo Programa de Ação Afirmativa. O estudo mostra que a assistência estudantil é um direito e recurso fundamental para compreender as questões sociais no ambiente escolar, na perspectiva de uma educação inclusiva e emancipadora, na contínua luta pela garantia e aumento dos recursos públicos.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#1f5f5519-4b30-4178-97e8-4bae592caf73|Tipo de relacionamento:Composiçao(in),Item do acervo:#5b16150b-bbc6-4873-90b4-9b2a3ad0cd94|Tipo de relacionamento:Composiçao(in),Item do acervo:#bd8f79e4-da7f-403a-89cb-e2984125b442|Tipo de relacionamento:Composiçao(in),Item do acervo:#6270d717-db28-4c31-a6e2-4e7cfcb91763;8847107e-6a27-4eba-9f62-11b936f53fc2|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|c6424ec9-408e-46fa-8c6e-2b215bcd0d42|17a7a4b9-a285-4199-b013-5518fbdd6d3a|068f159c-3265-4192-b288-bcdbfcdce78d;325127b6-0cb8-42f4-830a-3f233aa5c897;a061fe6b-7818-4c67-ab96-f3d6293200b6|7ac0202e-086d-406f-b152-6994d3e61d7e|9db2f386-4a2a-41a4-a7d6-41fbd117c073|825d3b93-93d2-4b33-88ac-1e1372bed463|ea8dddc1-e63e-4e99-8a54-4f914674bf9d|8fee76b6-ddda-4033-a9c1-01834cee006d|6d338f02-1b7c-4cec-9886-9da1c94c40f3|35c109cd-7f78-4cfd-81ea-f389e26dcb22|2093eae8-4fae-4b12-91f4-275477c51aaf|1add0b6f-d0e2-41c8-8538-424dca99bbd8;1bd11ff0-e423-411b-89c6-6fc188e8139b;8847107e-6a27-4eba-9f62-11b936f53fc2|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|c6424ec9-408e-46fa-8c6e-2b215bcd0d42|17a7a4b9-a285-4199-b013-5518fbdd6d3a|068f159c-3265-4192-b288-bcdbfcdce78d|a061fe6b-7818-4c67-ab96-f3d6293200b6|7ac0202e-086d-406f-b152-6994d3e61d7e|9db2f386-4a2a-41a4-a7d6-41fbd117c073|825d3b93-93d2-4b33-88ac-1e1372bed463|ea8dddc1-e63e-4e99-8a54-4f914674bf9d|8fee76b6-ddda-4033-a9c1-01834cee006d|6d338f02-1b7c-4cec-9886-9da1c94c40f3|35c109cd-7f78-4cfd-81ea-f389e26dcb22|2093eae8-4fae-4b12-91f4-275477c51aaf|1add0b6f-d0e2-41c8-8538-424dca99bbd8;;;cedoc; ;ae70a355-df66-4c67-a5f8-1027cffbc8f6
Assistência Estudantil - o perfil socioeconômico e suas contribuições à politica assistencial dos alunos do Instituto Federal do Pará - Campus Belém - no período de 2016 a 2018;tf-assistencia-estudantil-o-perfil-socioeconomico-e-suas-contribuicoes-a-politica-assistencial-dos-alunos-do-instituto-federal-do-para-campus-belem-no-periodo-de-2016-a-2018;01/01/2023 00:00;Relação:Editora,Instituição:#2e9bc74b-76f2-448c-875a-5b5d970d45e8;https://revistas.marilia.unesp.br/index.php/RIPPMAR/article/view/13916/14874;26/07/2024 10:51;9293d806-8419-4127-b442-6437549105e5;25 páginas;abc87ebf-a3f2-479a-9ed7-2fdc50c995c3;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Esta pesquisa tem por objetivo analisar o perfil socioeconômico dos estudantes atendidos pelo Programa de Assistência Estudantil no Instituto Federal do Pará, Campus Belém. Os resultados mostram que as vulnerabilidades sociais dos estudantes são caracterizadas por baixa renda per capita, a mãe ser a principal provedora da renda familiar, as famílias com poucos registros no CadÚnico, a maioria está matriculada em cursos técnicos, são oriundos de bairros da Região Metropolitana de Belém. Os tipos de auxílio requisitados por eles são o auxílio transporte, o auxílio alimentação e o auxílio a apoio pedagógico.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#1f5f5519-4b30-4178-97e8-4bae592caf73|Tipo de relacionamento:Composiçao(in),Item do acervo:#5b16150b-bbc6-4873-90b4-9b2a3ad0cd94|Tipo de relacionamento:Composiçao(in),Item do acervo:#bd8f79e4-da7f-403a-89cb-e2984125b442|Tipo de relacionamento:Composiçao(in),Item do acervo:#6270d717-db28-4c31-a6e2-4e7cfcb91763;8847107e-6a27-4eba-9f62-11b936f53fc2|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|c6424ec9-408e-46fa-8c6e-2b215bcd0d42|17a7a4b9-a285-4199-b013-5518fbdd6d3a|068f159c-3265-4192-b288-bcdbfcdce78d;325127b6-0cb8-42f4-830a-3f233aa5c897;a061fe6b-7818-4c67-ab96-f3d6293200b6|ea8dddc1-e63e-4e99-8a54-4f914674bf9d|8fee76b6-ddda-4033-a9c1-01834cee006d|2093eae8-4fae-4b12-91f4-275477c51aaf|1add0b6f-d0e2-41c8-8538-424dca99bbd8|79a86624-c2de-4dc2-94eb-4c57569ac785;1bd11ff0-e423-411b-89c6-6fc188e8139b;8847107e-6a27-4eba-9f62-11b936f53fc2|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|c6424ec9-408e-46fa-8c6e-2b215bcd0d42|17a7a4b9-a285-4199-b013-5518fbdd6d3a|068f159c-3265-4192-b288-bcdbfcdce78d|a061fe6b-7818-4c67-ab96-f3d6293200b6|ea8dddc1-e63e-4e99-8a54-4f914674bf9d|8fee76b6-ddda-4033-a9c1-01834cee006d|2093eae8-4fae-4b12-91f4-275477c51aaf|1add0b6f-d0e2-41c8-8538-424dca99bbd8|79a86624-c2de-4dc2-94eb-4c57569ac785;;;cedoc; ;4034ffa3-f4a7-4fee-95d0-1d79a50243cb
A educação nas mãos do mercado financeiro: estudos sobre atuação de fundos de investimentos na oferta educativa;tf-a-educacao-nas-maos-do-mercado-financeiro-estudos-sobre-atuacao-de-fundos-de-investimentos-na-oferta-educativa;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/article/view/7817/3195;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5;7 páginas;ee3805a2-e1a3-477b-b910-e681c25bd560;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este Dossiê está vinculado à pesquisa intitulada “O ensino privado-mercantil no Brasil: caracterização e análise das estratégias de inserção do capital financeirizado para a oferta educacional. As análises realizadas neste Dossiê contribuem com a necessária compreensão da financeirização da educação e esses estudos ampliam quantitativa e qualitativamente a investigação científica sobre a temática. Ao mesmo tempo, possibilitam, ao evidenciar os efeitos prejudiciais da financeirização para a educação pública, o também necessário enfretamento a tal processo.</p>;;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf;;;cedoc; ;4018acb7-c1e5-4808-b816-caef1ef9c29f
Revista Cocar - Edição Especial n. 20/2023;tf-revista-cocar-edicao-especial-n-20-2023;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/issue/view/201;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5; ;ee3805a2-e1a3-477b-b910-e681c25bd560;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>A Revista Cocar<strong> </strong>é um periódico do Programa de Pós-Graduação em Educação da UEPA, com contribuições de autores do Brasil e do Exterior. Publica, em fluxo contínuo, trabalhos de ciências humanas, com ênfase em educação, na forma de artigo, relato de pesquisa ou experiências educacionais e resenha de livro. Esta edição traz o Dossiê A educação nas mãos do mercado financeiro: estudos sobre atuação de fundos de investimentos na oferta educativa.</p>;;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf;;;cedoc; ;feef0858-f39e-4ac7-a933-3ea9d42e74c5
Financeirização e educação: lógicas irremediavelmente irreconciliáveis;tf-financeirizacao-e-educacao-logicas-irremediavelmente-irreconciliaveis;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/article/view/7764/3192;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5;17 páginas;ee3805a2-e1a3-477b-b910-e681c25bd560;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo tem por objetivo recuperar o debate sobre os impactos da financeirização sobre a economia global, sistematizando-o e adequando-o para a compreensão das consequências sobre a educação. A investigação demonstra que a financeirização acentua algumas tendências que já estavam em curso na educação em um sistema capitalista. A análise mostra que a lógica da financeirização é intrinsicamente contraditória com algumas das premissas básicas de uma educação de qualidade e que a questão da temporalidade é um elemento-chave para a compreensão dessa contradição.&nbsp.&nbsp.&nbsp.&nbsp.&nbsp.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#feef0858-f39e-4ac7-a933-3ea9d42e74c5|Tipo de relacionamento:Composiçao(in),Item do acervo:#4018acb7-c1e5-4808-b816-caef1ef9c29f;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf;;;cedoc; ;21adb05b-e6da-4b3a-b47b-4d39da865ee3
Financeirização do Ensino Superior Privado-Mercantil e a atuação de Grupos Educacionais estrangeiros no Brasil;tf-financeirizacao-do-ensino-superior-privado-mercantil-e-a-atuacao-de-grupos-educacionais-estrangeiros-no-brasil;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/article/view/7546/3187;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5;19 páginas;ee3805a2-e1a3-477b-b910-e681c25bd560;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo analisa a atuação de grupos educacionais estrangeiros no contexto da financeirização e da abertura comercial transnacional dos serviços educacionais no Brasil.&nbsp.O estudo aponta as repercussões da financeirização na oferta do Ensino Superior com a abertura comercial da educação para o capital nacional e estrangeiro e sua desnacionalização.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#feef0858-f39e-4ac7-a933-3ea9d42e74c5|Tipo de relacionamento:Composiçao(in),Item do acervo:#4018acb7-c1e5-4808-b816-caef1ef9c29f;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8502bde7-8df4-4c95-a836-7da5d54501f9;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8502bde7-8df4-4c95-a836-7da5d54501f9;;;cedoc; ;627dc94a-a0a6-4ac4-ae08-f80d682771f9
Análise de produções científicas sobre privatização, mercantilização e financeirização da Educação Superior brasileira;tf-analise-de-producoes-cientificas-sobre-privatizacao-mercantilizacao-e-financeirizacao-da-educacao-superior-brasileira;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/article/view/7547/3189;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5;21 páginas;ee3805a2-e1a3-477b-b910-e681c25bd560;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo analisa a produção sobre privatização, mercantilização e financeirização da Educação Superior no Brasil.Os resultados mostram que aproximadamente 53% dos 13 artigos analisados discutem a temática. As publicações têm início em 2004, com o maior número de publicações  em  2022.  Conclui-se  que  ainda  é  incipiente  o  número  de  pesquisas  na  área e há pouca representatividade frente ao total de publicações nas revistas mais bem avaliadas da área.</p><p></p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#feef0858-f39e-4ac7-a933-3ea9d42e74c5|Tipo de relacionamento:Composiçao(in),Item do acervo:#4018acb7-c1e5-4808-b816-caef1ef9c29f;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8502bde7-8df4-4c95-a836-7da5d54501f9;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8502bde7-8df4-4c95-a836-7da5d54501f9;;;cedoc; ;0b766450-f72b-4537-95d4-d4021b28be72
A “tempestade perfeita”: crise política, pandemia e mercado privado de Educação Superior no Brasil;tf-a-tempestade-perfeita-crise-politica-pandemia-e-mercado-privado-de-educacao-superior-no-brasil;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/article/view/7493/3180;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5;17 páginas;ee3805a2-e1a3-477b-b910-e681c25bd560;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo verifica as repercussões da crise institucional iniciada em 2014 sobre o mercado privado de educação superior. Os resultados apontam tendências verificadas a partir de 2016, como a progressiva ampliação das matrículas na modalidade EaD e a redução das matrículas presenciais noturnas, sobretudo nas licenciaturas, que são apontadas nos relatórios como consequência da redução da oferta de crédito subsidiado pelo Governo Federal, por meio do Fies, a partir de 2015.</p><p></p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#feef0858-f39e-4ac7-a933-3ea9d42e74c5|Tipo de relacionamento:Composiçao(in),Item do acervo:#4018acb7-c1e5-4808-b816-caef1ef9c29f;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8502bde7-8df4-4c95-a836-7da5d54501f9;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8502bde7-8df4-4c95-a836-7da5d54501f9;;;cedoc; ;b455896a-a29e-4701-8884-cb5205026215
Relações entre capitais de ensino, monetários e tecnologias educacionais digitais: um estudo de caso da Arco Educação;tf-relacoes-entre-capitais-de-ensino-monetarios-e-tecnologias-educacionais-digitais-um-estudo-de-caso-da-arco-educacao;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/article/view/7499/3181;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5;25 páginas;ee3805a2-e1a3-477b-b910-e681c25bd560;d86ea641-fa95-4d83-be26-ce1b70bcf476;<p>Este artigo tem como objetivo analisar o papel do capital financeiro no mercado de tecnologias educacionais digitais e evidenciar as relações entre capitais educacionais, monetários e as tecnologias educacionais digitais. Os resultados mostram 230 investidores institucionais e 32 fusões e aquisições que consolidaram a Arco Educação como um oligopólio no mercado de tecnologias educacionais e sistemas privados de ensino no âmbito da educação básica, com a pretensão declarada de se tornar a maior empresa global nesses segmentos.</p><p></p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#feef0858-f39e-4ac7-a933-3ea9d42e74c5|Tipo de relacionamento:Composiçao(in),Item do acervo:#4018acb7-c1e5-4808-b816-caef1ef9c29f;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|b6ee16d5-124c-4d9d-acf7-18d684f5daa6;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|b6ee16d5-124c-4d9d-acf7-18d684f5daa6;;;cedoc; ;27079d3e-6684-4dcf-943e-a40e8ca63fc6
Inteligência Artificial, transformação digital da educação e mercado de investimentos;tf-inteligencia-artificial-transformacao-digital-da-educacao-e-mercado-de-investimentos;01/01/2023 00:00;Relação:Editora,Instituição:#da01dde9-fa66-413c-9ec2-7d61b082b8de;https://periodicos.uepa.br/index.php/cocar/article/view/7765/3193;26/07/2024 13:53;9293d806-8419-4127-b442-6437549105e5;23 páginas;ee3805a2-e1a3-477b-b910-e681c25bd560;18395357-1ad2-4469-81ab-08c41608aa7b;<p>Este artigo tem como objetivo analisar as implicações da transformação digital da educação e a Inteligência Artificial. O eixo de interesse é defender o direito à educação pública no marco de uma aceleração da inovação científica e tecnológica, que defende que deixar a educação nas mãos da lógica de mercado e do capital pode terminar gerando exclusão.</p>;Tipo de relacionamento:Composiçao(in),Item do acervo:#feef0858-f39e-4ac7-a933-3ea9d42e74c5|Tipo de relacionamento:Composiçao(in),Item do acervo:#4018acb7-c1e5-4808-b816-caef1ef9c29f;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|e8f735f5-1574-4ee8-aec1-56b59ff035cd;faf99f35-3654-4278-8f62-773faea7f61a;d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8ac23b30-644c-41b5-967a-a5785dfae79d|7d738b79-3fd1-41de-81cf-5a8a54f8a6a4;1bd11ff0-e423-411b-89c6-6fc188e8139b;6c633342-21e7-4783-b253-1ad0142366ad|068f159c-3265-4192-b288-bcdbfcdce78d|b4da8735-6fca-462d-a47e-af9efb3967ef|0ce5f91e-d6c7-4ed8-8a30-ce76aa7b35d9|e8f735f5-1574-4ee8-aec1-56b59ff035cd|d38fe1b0-72ce-4815-9c78-4a11085ebb46|38a8d017-0f7e-4e07-ab60-9deec91421e7|1add0b6f-d0e2-41c8-8538-424dca99bbd8|5af2da1e-00e7-487b-b491-b56488e30d76|6889c9c8-b92f-470f-943b-261ba40b5b87|e4e2a5e0-bd5e-40d7-8368-cd0b6ea5bc1d|2093eae8-4fae-4b12-91f4-275477c51aaf|8ac23b30-644c-41b5-967a-a5785dfae79d|7d738b79-3fd1-41de-81cf-5a8a54f8a6a4;;;cedoc; ;4aa6db40-8c7a-4f59-aa22-922de8779903
